rsi_period,entry,exit,stop,final,return_pct,trades,win_rate
8,50,61,0.005,592.89179936523,-60.473880042317994,397,45.34005037783375
6,55,63,0.007,592.8393480086214,-60.477376799425244,470,47.23404255319149
4,46,69,0.003,592.805662047182,-60.47962253018787,578,41.34948096885813
10,48,57,0.003,592.3673056939466,-60.50884628707023,417,40.7673860911271
4,53,69,0.01,592.1307819832551,-60.52461453444966,452,49.11504424778761
8,50,58,0.003,592.0052226942395,-60.53298515371737,508,41.53543307086614
8,45,50,0.003,591.8443186541531,-60.54371208972314,499,38.677354709418836
8,58,65,0.005,591.8067434250287,-60.54621710499809,416,43.99038461538461
8,49,51,0.01,591.6116946375178,-60.55922035749881,455,37.362637362637365
6,49,58,0.007,591.4767521897855,-60.56821652068096,460,45.869565217391305
8,55,63,0.005,591.469926869657,-60.56867154202287,423,46.57210401891253
8,58,67,0.003,591.449080477563,-60.570061301495805,454,36.34361233480176
10,54,59,0.007,591.3739773333369,-60.57506817777754,376,49.202127659574465
6,47,61,0.003,591.3597239417105,-60.57601840388597,517,40.232108317214696
8,46,60,0.002,591.3331352299322,-60.57779098467119,472,37.92372881355932
6,46,66,0.005,591.0576993338109,-60.59615337774594,377,44.297082228116714
10,47,50,0.003,590.6547314918108,-60.62301790054594,497,37.82696177062374
10,60,65,0.003,590.644655696566,-60.62368962022893,460,35.0
8,47,57,0.002,590.6037132171764,-60.62641911885491,524,37.404580152671755
10,46,55,0.003,590.3232049572448,-60.64511966951701,396,40.65656565656566
4,51,68,0.01,590.0941555863463,-60.66038962757692,457,49.01531728665208
4,49,67,0.01,590.0242166521474,-60.66505222319017,442,47.511312217194565
8,55,69,0.002,590.0032524535982,-60.66644983642679,454,29.515418502202646
6,45,58,0.003,589.786848329186,-60.68087677805427,518,40.54054054054054
4,47,65,0.01,589.7642119496359,-60.68238587002428,448,45.75892857142857
6,47,59,0.005,589.7240973382792,-60.68506017744806,461,43.817787418655094
6,45,66,0.005,589.7036415426709,-60.68642389715527,366,44.53551912568306
8,52,62,0.003,589.6824195387535,-60.68783869741643,483,39.75155279503105
6,51,59,0.01,589.6681545415234,-60.68878969723177,443,45.372460496613996
6,47,56,0.007,589.6655953348321,-60.688960311011186,447,43.624161073825505
4,49,70,0.007,589.548344348276,-60.69677704344827,454,48.23788546255506
6,51,62,0.005,589.4372481431216,-60.704183457125225,491,44.806517311608964
4,49,66,0.01,589.4294052187083,-60.70470631875278,455,47.47252747252747
10,59,63,0.005,589.4057213762663,-60.706285241582236,410,42.68292682926829
6,54,65,0.01,589.2835340866469,-60.714431060890206,379,50.3957783641161
6,54,61,0.01,589.0065004834094,-60.73289996777271,452,45.35398230088495
8,55,60,0.01,588.9960099138665,-60.73359933907556,399,49.62406015037594
8,54,63,0.005,588.7224738798518,-60.75183507467654,411,45.98540145985402
8,57,62,0.01,588.6774830784826,-60.75483446143449,378,49.735449735449734
10,51,54,0.005,588.5938793490494,-60.76040804339671,455,42.637362637362635
8,59,64,0.007,588.5170429484174,-60.76553047010551,400,49.0
8,55,62,0.007,588.4555766101952,-60.76962822598699,403,49.87593052109181
8,52,60,0.007,588.4545145497914,-60.7696990300139,390,48.46153846153846
8,52,57,0.007,588.4496527464066,-60.77002315023956,443,45.372460496613996
8,49,58,0.002,588.3310533912696,-60.77792977391536,551,38.11252268602541
6,54,69,0.005,588.2829434765982,-60.78113710156012,417,45.563549160671464
6,49,69,0.002,588.1694564687623,-60.78870290208251,519,34.8747591522158
6,45,68,0.002,588.0180453205631,-60.79879697862912,477,33.542976939203356
8,51,65,0.002,587.9788853999705,-60.80140764000197,488,33.40163934426229
6,49,64,0.007,587.9482765375049,-60.80344823083301,386,49.22279792746114
4,45,64,0.01,587.9300118969617,-60.80466587353589,428,46.728971962616825
6,56,63,0.007,587.9270320587684,-60.80486452941544,487,46.61190965092403
8,57,66,0.003,587.7071676538808,-60.81952215640795,473,37.63213530655391
8,56,70,0.002,587.6979783521662,-60.82013477652226,452,28.98230088495575
10,51,58,0.005,587.6888382588246,-60.82074411607836,384,46.61458333333333
10,49,52,0.005,587.5845205629621,-60.82769862913586,455,39.78021978021978
8,59,65,0.005,587.4532254327368,-60.83645163781755,427,44.02810304449648
6,48,63,0.002,587.4221512613984,-60.838523249240104,577,37.43500866551127
4,46,68,0.007,587.3841862488525,-60.841054250076496,460,48.26086956521739
6,56,62,0.01,587.1979880173448,-60.85346746551035,458,45.633187772925766
8,49,54,0.007,587.0412100952354,-60.86391932698431,436,41.97247706422018
6,52,60,0.007,587.0184829588022,-60.865434469413195,495,46.26262626262626
6,46,52,0.01,586.7794965572441,-60.88136689618373,440,39.31818181818182
6,48,67,0.003,586.6809125874187,-60.887939160838755,463,39.956803455723545
10,54,63,0.002,586.6737959089728,-60.88841360606848,491,32.9938900203666
8,52,66,0.002,586.2670839167962,-60.91552773888025,483,32.50517598343685
10,46,50,0.002,586.2066735423415,-60.91955509717724,522,37.35632183908046
6,57,68,0.007,586.1964409105144,-60.92023727263237,399,48.62155388471178
6,47,53,0.01,586.0611278330397,-60.929258144464015,442,39.81900452488688
6,54,68,0.003,586.0222133798885,-60.93185244134076,507,39.64497041420118
10,47,56,0.002,585.9853048005589,-60.934313013296084,455,38.02197802197802
4,46,64,0.01,585.8848030488737,-60.94101313007509,440,45.909090909090914
4,55,69,0.01,585.8386538029758,-60.94408974646828,469,47.76119402985074
6,52,59,0.01,585.6930211873233,-60.95379858751178,466,45.493562231759654
4,52,68,0.01,585.6854673367156,-60.954302177552286,463,48.81209503239741
6,53,70,0.005,585.5734109996015,-60.96177260002656,397,45.08816120906801
8,54,61,0.007,585.5630695780834,-60.962462028127774,411,49.87834549878345
10,52,57,0.007,585.5565743622482,-60.9628950425168,382,48.42931937172775
4,45,68,0.007,585.4226771815306,-60.971821521231284,449,48.55233853006681
10,58,66,0.002,585.4000306535796,-60.973331289761354,462,29.004329004329005
8,53,60,0.007,585.3618279188569,-60.97587813874288,409,47.92176039119804
8,57,63,0.007,585.3598701651122,-60.976008655659186,401,49.37655860349127
10,48,52,0.003,585.3518932512759,-60.97654044991494,497,37.223340040241446
8,54,68,0.002,585.2659008016151,-60.98227327989233,461,30.151843817787416
6,45,58,0.005,585.2279334175118,-60.98480443883254,440,43.63636363636363
6,52,64,0.01,585.0514223741358,-60.99657184172429,378,51.05820105820106
6,53,68,0.003,584.9448579487964,-61.00367613674691,500,39.6
8,49,52,0.01,584.8274242272006,-61.011505051519954,442,39.14027149321267
10,58,60,0.01,584.7528420521342,-61.01647719652439,365,46.3013698630137
6,57,66,0.01,584.4895136831504,-61.03403242112331,381,50.65616797900262
6,45,51,0.01,584.3562494171737,-61.042916705521755,431,39.90719257540603
8,51,62,0.005,584.2169848164979,-61.052201012233475,399,44.86215538847117
6,50,62,0.003,584.0731590142016,-61.061789399053225,561,41.53297682709447
8,46,52,0.003,583.9071771142602,-61.07285485904932,511,38.94324853228962
4,48,69,0.007,583.6780260858151,-61.08813159427899,460,47.82608695652174
8,48,62,0.002,583.6113356534465,-61.09257762310356,481,35.13513513513514
10,47,56,0.003,583.5670945566549,-61.09552702955634,407,40.54054054054054
10,55,65,0.002,583.4564402494439,-61.10290398337042,456,30.043859649122805
8,51,56,0.007,583.3628097788875,-61.10914601474084,440,47.04545454545455
8,48,54,0.005,583.1882840697587,-61.120781062016086,448,42.1875
8,60,66,0.005,583.1344476960951,-61.12437015359367,427,44.26229508196721
6,53,69,0.005,583.1245036267294,-61.12503309155137,411,45.25547445255474
8,57,64,0.005,583.0731623276381,-61.128455844824124,427,45.19906323185012
8,56,63,0.005,582.904971169785,-61.139668588681005,438,46.34703196347032
6,55,68,0.003,582.6620632216249,-61.15586245189167,517,39.65183752417795
6,54,70,0.005,582.6096621680754,-61.15935585546164,403,45.40942928039702
8,48,56,0.003,582.4326343937072,-61.17115770708619,494,40.48582995951417
6,53,62,0.007,582.2876648517704,-61.18082234321531,465,47.74193548387097
6,47,66,0.005,582.2691683928011,-61.18205544047992,385,44.15584415584416
8,45,52,0.002,582.208868937169,-61.186075404188735,540,37.592592592592595
10,58,62,0.005,582.0309566638978,-61.19793622240681,409,43.52078239608802
6,45,60,0.002,581.9894079478405,-61.20070613681064,575,38.95652173913044
10,50,55,0.007,581.9675884350742,-61.20216077099505,358,45.81005586592179
10,56,60,0.007,581.9087710107804,-61.206081932614644,385,47.27272727272727
10,60,62,0.007,581.8131658535835,-61.21245560976109,400,47.0
6,46,68,0.002,581.787724140629,-61.21415172395807,485,33.4020618556701
10,55,59,0.01,581.667154091917,-61.222189727205524,351,50.142450142450144
8,48,51,0.007,581.6108200056357,-61.22594533295762,462,39.39393939393939
6,60,67,0.01,581.5263065318613,-61.23157956454257,402,53.482587064676615
6,48,59,0.005,581.5017539239478,-61.233216405070145,480,44.79166666666667
10,52,62,0.002,581.381333485941,-61.24124443427059,463,32.6133909287257
6,51,63,0.003,581.3111899899598,-61.245920667336016,560,40.89285714285714
8,54,65,0.003,581.2357400107535,-61.250950665949766,457,38.29321663019694
4,54,69,0.01,581.2295476432041,-61.25136349045306,461,47.939262472885034
10,56,61,0.005,581.112915083151,-61.2591389944566,409,44.25427872860636
8,48,59,0.005,581.0008677111432,-61.266608819257115,388,46.391752577319586
8,55,61,0.007,580.990950822471,-61.2672699451686,430,49.53488372093023
8,46,59,0.003,580.9440250747725,-61.2703983283485,429,40.79254079254079
6,50,67,0.005,580.7896219379594,-61.280691870802706,413,45.76271186440678
10,51,56,0.007,580.7814111283086,-61.28123925811275,364,47.8021978021978
6,54,62,0.007,580.5120041581916,-61.29919972278722,478,46.65271966527197
10,49,56,0.005,580.4844349466048,-61.30103767022634,371,45.55256064690027
6,46,58,0.005,580.2050109167894,-61.319665938880696,458,43.44978165938865
4,45,70,0.003,580.2044631585663,-61.31970245609557,559,39.89266547406082
6,49,70,0.002,580.1086652573993,-61.32608898284004,503,34.39363817097416
6,46,65,0.003,580.0950252216134,-61.32699831855911,463,39.524838012958966
8,50,63,0.002,580.0126603601902,-61.33248930932065,493,34.68559837728195
8,47,61,0.003,579.9891202373299,-61.33405865084467,422,40.047393364928915
8,60,67,0.003,579.9884479390442,-61.33410347073038,489,37.01431492842536
6,51,65,0.007,579.8992584003621,-61.340049439975864,395,48.10126582278481
4,45,61,0.01,579.7346303306126,-61.35102464462583,457,42.4507658643326
6,52,62,0.005,579.523918331171,-61.36507211125527,509,44.79371316306484
6,49,62,0.003,579.5014110079737,-61.36657259946842,544,41.36029411764706
10,56,62,0.003,579.4554162785952,-61.36963891476033,468,38.88888888888889
10,48,60,0.002,579.4435755204277,-61.37042829863816,421,32.304038004750595
8,49,57,0.003,579.4367596272774,-61.370882691514836,512,40.4296875
8,47,50,0.007,579.3780216744254,-61.3747985550383,452,38.716814159292035
6,55,69,0.005,579.3606376093363,-61.37595749271092,424,45.28301886792453
10,48,51,0.005,579.1531975383721,-61.38978683077519,454,38.54625550660793
6,48,54,0.01,579.1524362981538,-61.389837580123086,449,40.089086859688194
6,47,69,0.002,579.1463183921898,-61.39024544052069,488,33.40163934426229
10,58,63,0.003,579.0971968253468,-61.39352021164355,479,36.74321503131524
6,46,55,0.007,579.0413161124775,-61.397245592501505,446,42.82511210762332
6,48,56,0.007,578.9466158315643,-61.40355894456238,466,44.20600858369099
8,46,53,0.002,578.8955852720211,-61.40696098186527,552,38.224637681159415
8,54,60,0.01,578.670355007997,-61.4219763328002,381,50.13123359580053
8,46,59,0.002,578.3519864319899,-61.44320090453401,481,38.04573804573805
6,47,63,0.002,578.3103087763091,-61.44597941491272,562,36.654804270462634
8,53,66,0.002,578.2688954521252,-61.44874030319165,501,33.33333333333333
10,48,59,0.002,578.2476266998451,-61.45015822001032,439,34.39635535307517
10,60,63,0.005,578.200945629663,-61.4532702913558,431,42.92343387470998
6,46,58,0.003,578.1463122342727,-61.456912517715146,536,40.11194029850746
8,50,53,0.01,578.1137380783036,-61.4590841281131,441,40.816326530612244
6,53,60,0.01,578.1009647282584,-61.45993568478277,461,44.90238611713666
8,51,55,0.01,578.0648621476258,-61.46234252349161,414,45.169082125603865
10,59,65,0.003,578.0327783266039,-61.46448144489307,440,34.090909090909086
6,57,69,0.005,578.0075286817099,-61.466164754552665,438,44.97716894977169
8,59,67,0.003,577.9885331482296,-61.46743112345136,470,35.95744680851064
6,48,66,0.005,577.9483466761513,-61.470110221589906,396,44.94949494949495
6,45,57,0.005,577.9450997812753,-61.47032668124831,450,43.111111111111114
4,56,69,0.01,577.9285605079615,-61.47142929946923,481,48.024948024948024
8,51,58,0.005,577.8515183187793,-61.47656544541471,449,44.766146993318486
6,53,67,0.007,577.7932074448914,-61.480452837007235,387,50.3875968992248
10,48,57,0.002,577.7364364398528,-61.484237570676484,471,37.57961783439491
10,50,54,0.003,577.6386693540812,-61.49075537639459,502,37.84860557768924
6,56,68,0.005,577.3905700309266,-61.507295331271564,447,45.19015659955257
8,58,64,0.005,577.3675054744349,-61.50883296837101,434,44.93087557603687
10,51,55,0.01,577.1080386447892,-61.52613075701405,342,47.66081871345029
6,58,66,0.01,577.0556193672252,-61.529625375518314,392,51.53061224489795
4,50,68,0.01,576.8203209843748,-61.545311934375015,448,48.660714285714285
10,51,52,0.007,576.7721083875132,-61.54852610749912,473,39.112050739957716
6,47,67,0.003,576.7649115303608,-61.54900589797594,449,39.198218262806236
8,48,53,0.005,576.7554618930259,-61.549635873798266,469,41.15138592750533
6,58,69,0.005,576.7430477609082,-61.55046348260612,447,45.41387024608501
4,45,63,0.01,576.4294415177258,-61.57137056548495,439,46.46924829157175
8,47,55,0.003,576.370354352627,-61.575309709824865,487,39.630390143737166
8,49,61,0.003,576.1868175877656,-61.587545494148955,457,40.48140043763676
6,45,65,0.003,576.1308829873458,-61.59127446751028,453,39.51434878587197
8,49,60,0.005,576.0854426510979,-61.59430382326014,394,46.954314720812185
8,56,69,0.002,576.0755638998711,-61.59496240667526,465,29.89247311827957
4,47,64,0.01,575.8278740794738,-61.61147506136842,452,45.35398230088495
8,53,62,0.003,575.8251770224402,-61.61165486517065,503,40.15904572564612
8,50,60,0.005,575.8017876239296,-61.613214158404695,406,46.05911330049261
6,56,65,0.01,575.7238263000323,-61.61841157999785,401,50.12468827930174
10,50,51,0.007,575.6883831880269,-61.62077445413154,473,36.36363636363637
4,49,69,0.007,575.607940268138,-61.62613731545748,470,48.08510638297872
10,53,57,0.007,575.5983907627165,-61.62677394915224,404,47.524752475247524
10,49,58,0.003,575.5819661182263,-61.62786892545158,417,40.04796163069545
4,48,65,0.01,575.5230292732833,-61.631798048447784,456,45.614035087719294
8,48,60,0.003,575.5047984829529,-61.63301343446981,445,40.89887640449438
6,54,67,0.007,575.3065087571347,-61.64623274952435,394,50.25380710659898
10,55,61,0.003,575.1870079574762,-61.65419946950159,475,38.526315789473685
6,45,54,0.007,575.1611103000513,-61.65592597999658,437,42.33409610983982
8,54,64,0.003,575.1410057877578,-61.657266280816145,472,39.61864406779661
4,47,70,0.003,575.1177307003817,-61.65881795330789,579,39.72366148531952
10,60,61,0.01,575.0096679793883,-61.66602213470745,387,46.51162790697674
8,48,57,0.002,574.9039732196969,-61.67306845202021,547,37.111517367458866
8,55,68,0.002,574.8805810064579,-61.674627932902816,469,30.49040511727079
6,50,64,0.007,574.8256407547054,-61.67829061635297,398,50.0
8,52,59,0.01,574.781179662808,-61.68125468914614,363,49.03581267217631
10,55,64,0.002,574.4907877979489,-61.70061414680341,471,30.997876857749468
6,55,70,0.005,574.4210125060796,-61.70526583292803,408,45.34313725490196
10,47,55,0.005,574.249611347079,-61.7166925768614,353,45.04249291784703
6,45,65,0.005,574.2366743957286,-61.71755504028476,380,45.0
10,51,59,0.003,574.1366505960127,-61.724223293599145,434,39.1705069124424
4,45,69,0.003,573.8647292353327,-61.742351384311156,568,41.021126760563384
10,57,61,0.005,573.7973732955074,-61.7468417802995,418,44.01913875598086
4,47,68,0.007,573.6747966340091,-61.75501355773272,469,47.97441364605544
4,57,70,0.01,573.3299618845012,-61.77800254103325,463,47.94816414686825
6,55,65,0.01,573.2899625728296,-61.78066916181135,387,50.3875968992248
10,54,60,0.005,573.2690397528598,-61.78206401647601,399,44.3609022556391
10,48,53,0.002,573.0833081269051,-61.79444612487299,535,36.26168224299066
10,51,61,0.002,573.0574684118857,-61.79616877254095,460,32.826086956521735
10,49,53,0.003,572.9982795210242,-61.800114698598385,497,38.028169014084504
6,51,59,0.007,572.9219694352488,-61.805202037650076,486,44.8559670781893
8,46,51,0.003,572.7569252243177,-61.81620498504549,521,38.38771593090211
6,49,67,0.005,572.6478081219329,-61.82347945853781,406,45.812807881773395
10,49,59,0.003,572.5825717881861,-61.82782854745425,397,38.0352644836272
6,59,66,0.01,572.5510160606982,-61.829932262620126,400,51.74999999999999
8,47,62,0.002,572.5112494045264,-61.83258337303157,463,35.20518358531318
6,46,65,0.005,572.4935456520245,-61.833763623198365,392,44.642857142857146
6,58,68,0.007,572.4546877177789,-61.836354152148076,409,48.899755501222494
8,51,59,0.007,572.3816697535475,-61.841222016430166,389,49.61439588688946
8,49,62,0.002,572.3417529671494,-61.84388313552337,501,35.528942115768466
10,46,55,0.002,572.2995244584886,-61.846698369434094,452,37.16814159292036
6,53,64,0.01,572.2480055597647,-61.85013296268236,385,50.12987012987013
6,47,70,0.002,572.2029643530474,-61.853135709796845,473,32.98097251585624
8,59,64,0.005,572.1242292545667,-61.858384716362224,446,44.61883408071749
10,57,65,0.002,571.8389162327878,-61.877405584480805,475,30.105263157894736
10,50,58,0.003,571.8078888243334,-61.87947407837777,433,40.415704387990765
10,58,61,0.007,571.7077603933011,-61.88614930711326,388,46.649484536082475
6,47,52,0.01,571.6624022163985,-61.88917318557343,456,38.377192982456144
6,46,61,0.002,571.6609380478307,-61.88927079681129,575,37.391304347826086
4,45,62,0.01,571.5170457544501,-61.898863616369994,451,44.789356984478935
6,48,60,0.003,571.5146040469104,-61.899026396872635,551,41.74228675136116
10,54,60,0.003,571.3472264240415,-61.9101849050639,476,39.705882352941174
8,49,56,0.005,571.3465155962729,-61.910232293581814,444,43.69369369369369
6,48,68,0.002,571.0844661482063,-61.927702256786255,508,34.05511811023622
10,52,56,0.01,571.0126542567134,-61.93248971621911,351,46.438746438746435
6,46,57,0.005,570.9762445857184,-61.93491702761877,468,42.94871794871795
6,50,57,0.01,570.9254473393725,-61.9383035107085,447,43.84787472035794
6,45,57,0.003,570.8938618495332,-61.94040921003112,529,40.07561436672968
6,47,60,0.003,570.6778722876403,-61.954808514157314,533,40.90056285178236
4,53,68,0.01,570.3411896865862,-61.97725402089426,469,48.40085287846482
6,58,70,0.005,570.1722770682462,-61.988514862116915,427,45.433255269320846
8,53,57,0.007,570.1699838218615,-61.988667745209234,466,44.20600858369099
10,50,59,0.003,569.9861479641665,-62.00092346905557,413,38.7409200968523
4,51,67,0.01,569.9597545179389,-62.002683032137405,467,47.96573875802998
6,55,61,0.01,569.8813416906523,-62.00791055395651,461,44.46854663774403
8,58,66,0.003,569.7828259267507,-62.014478271549955,481,37.42203742203743
8,60,64,0.007,569.7619928360557,-62.01586714426295,425,48.94117647058824
8,56,60,0.01,569.5945017511787,-62.02703321658809,415,46.024096385542165
10,50,52,0.005,569.5059968587427,-62.03293354275048,481,38.46153846153847
6,49,57,0.007,569.4137038983514,-62.039086406776576,473,43.97463002114165
8,51,64,0.002,569.3875935799609,-62.04082709466927,504,34.32539682539682
10,56,59,0.01,569.3869776951376,-62.04086815365749,367,47.41144414168937
8,51,61,0.003,569.2926685239096,-62.047155431739355,488,40.57377049180328
8,46,50,0.005,569.2016138743372,-62.05322574171085,471,39.91507430997877
6,46,51,0.01,569.1134314406187,-62.05910457062542,456,38.377192982456144
6,50,58,0.007,568.8945046440787,-62.073699690394754,477,45.492662473794546
10,52,59,0.005,568.645067016073,-62.09032886559513,385,44.675324675324674
8,52,62,0.005,568.5736955832843,-62.095086961114376,414,44.44444444444444
4,51,66,0.01,568.3936398373493,-62.107090677510044,481,47.60914760914761
8,47,56,0.002,568.3832167091255,-62.10778555272497,535,37.570093457943926
10,49,54,0.002,568.3432472813402,-62.11045018124399,540,35.55555555555556
6,59,68,0.007,568.1459502342825,-62.12360331771449,419,49.64200477326969
10,49,58,0.002,568.0001661087324,-62.13332225941783,471,36.94267515923567
4,58,70,0.01,567.8631569254625,-62.142456204969164,473,48.20295983086681
10,47,51,0.002,567.6047135254659,-62.15968576496894,536,36.75373134328358
6,57,70,0.005,567.591204234187,-62.16058638438753,419,44.868735083532215
6,49,56,0.01,567.4466428395422,-62.17022381069719,445,43.146067415730336
8,56,65,0.003,567.1686264582819,-62.18875823611454,485,38.96907216494846
8,47,52,0.005,567.1611363294409,-62.189257578037285,462,40.04329004329004
8,55,65,0.003,567.1245693796849,-62.19169537468767,473,38.266384778012686
4,46,67,0.007,566.9543222876684,-62.2030451808221,470,47.87234042553192
6,50,69,0.002,566.8163785534498,-62.21224142977002,528,34.46969696969697
10,51,57,0.005,566.7845571634666,-62.21436285576889,400,46.5
6,48,66,0.003,566.717431531622,-62.218837897891866,470,40.21276595744681
8,53,57,0.01,566.6365054321004,-62.2242329711933,426,44.13145539906103
4,46,68,0.003,566.5881183599122,-62.22745877600586,594,41.582491582491585
10,50,56,0.005,566.5729787745067,-62.22846808169955,384,45.05208333333333
6,45,67,0.002,566.5089559299324,-62.23273627133784,494,35.22267206477733
6,50,67,0.003,566.4663716100314,-62.235575225997906,490,40.0
6,47,58,0.005,566.1976859773522,-62.25348760150986,467,43.0406852248394
6,45,59,0.002,565.9708046889433,-62.26861302073712,582,38.48797250859107
4,45,67,0.007,565.9383992080699,-62.270773386128674,457,48.35886214442014
8,48,61,0.002,565.6571453360721,-62.289523644261855,498,36.144578313253014
4,45,60,0.01,565.6331335200696,-62.29112443199536,464,40.30172413793103
8,57,70,0.002,565.3913188710328,-62.30724540859781,460,28.913043478260867
6,56,67,0.007,565.3514284222367,-62.309904771850874,417,50.35971223021583
6,52,59,0.007,565.3280317858142,-62.31146454761238,510,44.70588235294118
6,51,61,0.005,565.2646314934183,-62.31569123377212,502,43.42629482071713
8,49,53,0.007,564.9959991932305,-62.333600053784636,462,40.909090909090914
6,52,65,0.007,564.9479987120603,-62.33680008586264,411,48.9051094890511
10,56,65,0.002,564.8850942310879,-62.340993717927475,470,30.0
8,56,62,0.007,564.8354900947347,-62.34430066035102,420,48.80952380952381
10,57,62,0.003,564.7591900641866,-62.34938732905423,481,38.66943866943867
8,58,62,0.01,564.5844524077579,-62.36103650614948,386,48.18652849740933
8,57,61,0.01,564.5209361618106,-62.36527092254596,411,46.95863746958637
4,48,70,0.003,564.4842172547574,-62.36771884968284,585,39.65811965811966
4,52,67,0.01,564.4772806523292,-62.36818128984471,474,47.67932489451477
6,60,66,0.01,564.3318757193147,-62.37787495204569,415,51.325301204819276
6,50,60,0.005,564.325581969509,-62.37829453536607,505,44.15841584158416
6,53,61,0.007,564.3028441122674,-62.3798103925155,480,45.83333333333333
6,55,62,0.007,564.2505839946729,-62.38329440035515,489,46.216768916155424
4,48,68,0.007,564.2319965385519,-62.38453356409654,474,47.89029535864979
8,50,58,0.002,564.0619932873532,-62.39586711417646,575,38.08695652173913
6,56,61,0.01,564.0488922569397,-62.396740516204034,478,43.72384937238494
6,47,65,0.005,563.9810480647991,-62.40126346234673,400,44.5
8,50,61,0.003,563.9222505578718,-62.40518329614188,473,40.169133192389005
8,54,67,0.002,563.8652657835698,-62.40898228109535,485,31.1340206185567
6,45,53,0.007,563.8547175797775,-62.40968549468151,450,41.333333333333336
4,46,66,0.007,563.7574707635556,-62.416168615762956,479,47.59916492693111
6,49,67,0.003,563.7056932531347,-62.419620449791026,480,40.208333333333336
10,49,57,0.003,563.578264887377,-62.42811567417487,431,41.067285382830626
8,58,63,0.007,563.222937430019,-62.45180417133207,410,48.292682926829265
6,56,68,0.003,563.1184975515763,-62.458766829894905,531,39.35969868173258
10,48,50,0.005,563.1148278605814,-62.45901147596125,473,37.63213530655391
10,48,55,0.005,563.0680516153077,-62.46212989231281,370,44.5945945945946
6,57,62,0.01,562.8654085169143,-62.47563943220571,465,44.3010752688172
4,49,65,0.01,562.832604768457,-62.477826348769526,467,45.82441113490364
10,53,59,0.005,562.780019967624,-62.481332002158396,405,44.44444444444444
8,51,55,0.007,562.4100306367739,-62.50599795754841,457,44.63894967177243
4,45,66,0.007,562.3710056508593,-62.50859962327605,466,47.85407725321888
10,49,60,0.002,562.3189435810324,-62.51207042793118,435,32.87356321839081
8,55,64,0.003,562.3170718403136,-62.51219521064576,489,39.672801635991824
8,50,54,0.007,562.3007758832338,-62.51328160778442,458,41.70305676855895
6,50,66,0.005,562.2892044941144,-62.5140530337257,420,44.52380952380952
4,45,70,0.005,562.2691728535204,-62.515388476431966,478,43.93305439330544
4,52,66,0.01,562.2068664155353,-62.51954223896432,488,47.13114754098361
10,51,58,0.003,562.1140998351821,-62.525726677654525,457,40.26258205689278
8,49,50,0.01,562.0503308434767,-62.52997794376822,479,35.281837160751564
8,60,65,0.005,561.9694881309748,-62.535367457935024,451,43.90243902439025
6,48,62,0.002,561.7585576135036,-62.54942949243309,592,37.66891891891892
10,54,58,0.01,561.7401074521293,-62.550659503191376,361,49.584487534626035
6,49,60,0.005,561.6888644893122,-62.55407570071252,488,44.4672131147541
6,45,50,0.01,561.6467911086601,-62.556880592755995,447,36.68903803131991
8,48,55,0.003,561.5657548917426,-62.562283007217154,506,38.93280632411067
6,50,61,0.003,561.5544994770503,-62.56303336819664,572,40.73426573426573
10,57,64,0.002,561.433471142942,-62.571101923803866,492,31.300813008130078
10,60,64,0.003,561.3658283574118,-62.575611442839204,482,35.26970954356847
10,50,58,0.002,561.2088533050007,-62.58607644633328,491,37.06720977596741
8,56,68,0.002,561.0828704022881,-62.59447530651412,480,30.625000000000004
6,59,69,0.005,561.0636590948767,-62.59575606034156,455,45.714285714285715
8,52,56,0.01,560.9858840407863,-62.60094106394758,423,44.44444444444444
8,51,57,0.005,560.8900300559311,-62.60733132960459,466,43.34763948497854
4,55,68,0.01,560.8545991059021,-62.60969339293986,486,47.11934156378601
8,50,56,0.005,560.6279090026756,-62.624806066488304,462,43.290043290043286
8,47,51,0.005,560.3152493251433,-62.645650044990454,478,38.49372384937239
4,46,63,0.01,560.1156221076562,-62.65895852615625,451,45.67627494456763
10,50,60,0.002,560.0613261485527,-62.662578256763155,453,33.11258278145696
8,50,62,0.002,560.0294348986955,-62.66470434008697,519,35.45279383429673
6,54,61,0.007,559.8586588617344,-62.6760894092177,495,44.84848484848485
10,48,56,0.003,559.8152337656943,-62.678984415620384,422,40.047393364928915
8,49,57,0.002,559.6538618077916,-62.68974254614723,574,37.282229965156795
6,52,61,0.005,559.5780207171244,-62.69479861885837,522,43.486590038314176
6,46,67,0.002,559.4185246005193,-62.70543169329872,502,35.0597609561753
6,55,67,0.007,559.414846735837,-62.70567688427753,403,50.12406947890818
10,55,59,0.007,559.3875852592595,-62.70749431604936,393,47.837150127226465
8,56,64,0.003,559.1083621903861,-62.726109187307586,503,39.960238568588466
6,56,62,0.007,559.0475560273969,-62.730162931506875,506,45.65217391304348
4,47,69,0.003,559.0125754560646,-62.7324949695957,592,40.70945945945946
6,47,66,0.003,558.9899706932209,-62.73400195378527,456,39.473684210526315
10,49,51,0.005,558.8917501683745,-62.74054998877503,483,37.47412008281574
6,51,67,0.005,558.6325962981794,-62.75782691345471,424,45.04716981132076
6,56,63,0.005,558.5276205850857,-62.76482529432762,545,43.11926605504588
6,50,70,0.002,558.5078934627708,-62.766140435815274,512,33.7890625
8,47,61,0.002,558.4829141807269,-62.76780572128487,479,36.53444676409186
8,47,60,0.003,558.4355897729477,-62.77096068180349,432,40.74074074074074
